dataset,player_name,year,year_index,years_active,hands,hands_total,vpip_pct,pfr_pct,three_bet_pct,fold_to_3bet_pct,bb_fold_pct,bb_call_pct,bb_three_bet_pct,cbet_pct,bb100,d_vpip_pct,d_pfr_pct,d_three_bet_pct,d_bb_fold_pct,d_cbet_pct,d_bb100
NL200,Hackeran,2022,7,8,31860,223659,19.95,16.44,8.36,62.51,70.44,22.31,7.25,68.85,-2.44,-4.170000000000002,-0.759999999999998,0.009999999999999787,10.43,1.1599999999999966,-0.47
NL200,Hackeran,2023,8,8,41661,223659,21.56,17.03,7.82,59.7,68.94,23.91,7.15,65.99,2.57,1.6099999999999994,0.5899999999999999,-0.5399999999999991,-1.5,-2.8599999999999994,5.01
NL200,Halbgott592,2019,1,4,2391,7924,21.2,17.31,10.3,79.1,85.59,6.91,7.51,59.06,-8.29,,,,,,
NL200,Halbgott592,2023,2,4,2055,7924,22.38,17.62,8.24,43.42,67.64,26.91,5.45,51.85,-4.44,1.1799999999999997,0.3100000000000023,-2.0600000000000005,-17.950000000000003,-7.210000000000001,3.8499999999999988
NL200,Halbgott592,2024,3,4,1365,7924,26.96,21.03,12.81,57.58,56.76,31.35,11.89,56.19,-0.45,4.580000000000002,3.41,4.57,-10.880000000000003,4.339999999999996,3.99
NL200,Halbgott592,2025,4,4,2113,7924,24.56,20.4,13.04,61.45,66.91,21.93,11.15,60.67,27.02,-2.400000000000002,-0.6300000000000026,0.22999999999999865,10.149999999999999,4.480000000000004,27.47
NL200,Hayoterkinovich,2022,1,4,664,4225,18.37,15.06,8.1,50.0,65.93,24.18,9.89,56.67,-19.67,,,,,,
NL200,Hayoterkinovich,2023,2,4,1076,4225,21.19,17.66,9.87,47.37,64.58,25.0,10.42,67.24,7.28,2.8200000000000003,2.5999999999999996,1.7699999999999996,-1.3500000000000085,10.569999999999993,26.950000000000003
NL200,Hayoterkinovich,2024,3,4,645,4225,22.02,18.6,7.76,68.18,68.35,21.52,10.13,48.0,38.88,0.8299999999999983,0.9400000000000013,-2.1099999999999994,3.769999999999996,-19.239999999999995,31.6
NL200,Hayoterkinovich,2025,4,4,1840,4225,21.63,16.52,11.14,58.14,64.63,27.24,8.13,58.82,-1.97,-0.39000000000000057,-2.080000000000002,3.380000000000001,-3.719999999999999,10.82,-40.85
NL200,Hope_Flooky,2014,1,3,16526,45926,20.43,16.57,7.18,63.84,79.07,13.88,7.05,45.71,4.86,,,,,,
NL200,Hope_Flooky,2015,2,3,27652,45926,23.2,17.77,7.67,51.61,69.61,22.49,7.9,49.94,7.35,2.7699999999999996,1.1999999999999993,0.4900000000000002,-9.459999999999994,4.229999999999997,2.4899999999999993
NL200,Hope_Flooky,2017,3,3,1748,45926,23.68,18.54,9.7,49.15,66.1,24.15,9.75,52.0,-28.93,0.4800000000000004,0.7699999999999996,2.0299999999999994,-3.510000000000005,2.0600000000000023,-36.28
NL200,Hotei168,2015,1,6,11194,76754,23.33,19.23,10.97,56.03,74.79,13.43,11.78,73.51,12.92,,,,,,
NL200,Hotei168,2017,2,6,12524,76754,26.16,24.09,18.58,55.61,68.39,10.71,20.89,65.88,10.81,2.830000000000002,4.859999999999999,7.609999999999998,-6.400000000000006,-7.63000000000001,-2.1099999999999994
NL200,Hotei168,2018,3,6,18008,76754,25.56,21.15,11.72,49.73,70.22,18.37,11.41,79.9,5.32,-0.6000000000000014,-2.9400000000000013,-6.859999999999998,1.8299999999999983,14.02000000000001,-5.49
NL200,Hotei168,2019,4,6,15165,76754,25.39,20.19,10.24,51.74,65.55,23.66,10.8,70.1,-2.79,-0.16999999999999815,-0.9599999999999973,-1.4800000000000004,-4.670000000000002,-9.800000000000011,-8.11
NL200,Hotei168,2020,5,6,10044,76754,21.85,17.03,8.48,47.83,72.92,20.25,6.83,68.65,9.24,-3.539999999999999,-3.16,-1.7599999999999998,7.3700000000000045,-1.4499999999999886,12.030000000000001
NL200,Hotei168,2021,6,6,9819,76754,20.29,16.98,8.46,50.99,75.18,16.26,8.56,90.33,10.22,-1.5600000000000023,-0.05000000000000071,-0.019999999999999574,2.260000000000005,21.679999999999993,0.9800000000000004
NL200,HustlerKobe,2012,1,6,22620,36029,19.45,15.69,5.65,60.41,83.8,11.0,5.2,78.8,-7.35,,,,,,
NL200,HustlerKobe,2013,2,6,5759,36029,21.2,17.28,5.87,66.48,80.61,11.88,7.52,68.2,3.66,1.75,1.5900000000000016,0.21999999999999975,-3.1899999999999977,-10.599999999999994,11.01
NL200,HustlerKobe,2017,3,6,2178,36029,22.27,16.57,7.16,47.27,70.49,22.95,6.56,41.72,2.69,1.0700000000000003,-0.7100000000000009,1.29,-10.120000000000005,-26.480000000000004,-0.9700000000000002
NL200,HustlerKobe,2018,4,6,1346,36029,21.17,16.34,7.78,51.43,70.16,24.61,5.24,48.31,9.69,-1.0999999999999979,-0.23000000000000043,0.6200000000000001,-0.3299999999999983,6.590000000000003,7.0
NL200,HustlerKobe,2021,5,6,2325,36029,20.47,15.91,7.76,40.0,67.29,25.86,6.85,52.86,-11.83,-0.7000000000000028,-0.4299999999999997,-0.020000000000000462,-2.8699999999999903,4.549999999999997,-21.52
NL200,HustlerKobe,2022,6,6,1801,36029,17.32,13.55,5.24,52.0,79.77,15.56,4.67,41.49,5.71,-3.1499999999999986,-2.3599999999999994,-2.5199999999999996,12.47999999999999,-11.369999999999997,17.54
NL200,I TAKE IT 85,2023,1,3,1397,14756,25.98,20.62,9.62,44.44,66.85,26.4,6.74,64.96,-0.8,,,,,,
NL200,I TAKE IT 85,2024,2,3,5784,14756,27.23,21.56,11.93,49.19,65.51,25.17,9.32,58.63,-11.39,1.25,0.9399999999999977,2.3100000000000005,-1.3399999999999892,-6.329999999999991,-10.59
NL200,I TAKE IT 85,2025,3,3,7575,14756,25.21,20.08,10.57,61.18,66.46,25.37,8.18,55.39,1.13,-2.0199999999999996,-1.4800000000000004,-1.3599999999999994,0.9499999999999886,-3.240000000000002,12.52
NL200,IKnowThatFel,2023,1,3,12203,25161,19.48,16.64,8.95,53.57,73.71,19.12,7.18,66.89,5.26,,,,,,
NL200,IKnowThatFel,2024,2,3,5625,25161,19.4,16.3,8.86,58.93,74.82,17.82,7.36,67.12,6.54,-0.08000000000000185,-0.33999999999999986,-0.08999999999999986,1.1099999999999994,0.23000000000000398,1.2800000000000002
NL200,IKnowThatFel,2025,3,3,7333,25161,20.43,16.88,9.18,59.91,70.51,21.42,8.07,71.16,-2.58,1.0300000000000011,0.5799999999999983,0.3200000000000003,-4.309999999999988,4.039999999999992,-9.120000000000001
NL200,ILUVTHRILL,2015,1,3,1261,4459,30.06,19.27,6.55,48.72,49.7,41.82,8.48,23.76,17.42,,,,,,
NL200,ILUVTHRILL,2016,2,3,999,4459,32.43,21.32,7.31,32.35,56.64,30.77,12.59,30.43,12.47,2.370000000000001,2.0500000000000007,0.7599999999999998,6.939999999999998,6.669999999999998,-4.950000000000001
NL200,ILUVTHRILL,2018,3,3,2199,4459,21.46,16.19,7.67,35.09,74.48,16.9,8.62,50.97,-22.25,-10.969999999999999,-5.129999999999999,0.3600000000000003,17.840000000000003,20.54,-34.72
NL200,IRunLucky,2014,1,3,6173,20645,20.88,16.7,7.93,49.68,72.86,18.21,8.93,66.06,6.71,,,,,,
NL200,IRunLucky,2015,2,3,9231,20645,22.52,16.55,6.39,60.45,65.75,27.7,6.54,58.59,-4.3,1.6400000000000006,-0.14999999999999858,-1.54,-7.109999999999999,-7.469999999999999,-11.01
NL200,IRunLucky,2016,3,3,5241,20645,21.62,16.89,8.13,43.75,67.18,25.56,7.26,64.01,15.18,-0.8999999999999986,0.33999999999999986,1.740000000000001,1.4300000000000068,5.420000000000002,19.48
NL200,I_am_MrTiger,2014,1,5,780,13260,22.05,18.72,9.48,75.0,84.31,7.84,7.84,62.0,-27.34,,,,,,
NL200,I_am_MrTiger,2016,2,5,4332,13260,23.15,17.57,7.77,60.47,73.44,17.7,8.85,62.57,12.48,1.0999999999999979,-1.1499999999999986,-1.7100000000000009,-10.870000000000005,0.5700000000000003,39.82
NL200,I_am_MrTiger,2017,3,5,2760,13260,23.62,17.36,8.39,64.56,67.25,24.43,8.31,50.75,-0.39,0.4700000000000024,-0.21000000000000085,0.620000000000001,-6.189999999999998,-11.82,-12.870000000000001
NL200,I_am_MrTiger,2018,4,5,4181,13260,20.9,15.4,4.98,61.72,72.54,21.93,5.53,61.29,2.88,-2.7200000000000024,-1.959999999999999,-3.41,5.290000000000006,10.54,3.27
NL200,I_am_MrTiger,2019,5,5,1207,13260,22.7,17.48,6.87,65.91,80.79,16.56,2.65,59.6,-53.07,1.8000000000000007,2.08,1.8899999999999997,8.25,-1.6899999999999977,-55.95
NL200,Iateralis,2012,1,8,7562,54691,20.95,15.93,6.29,70.44,76.86,15.81,7.33,69.3,-0.23,,,,,,
NL200,Iateralis,2013,2,8,1175,54691,19.06,16.68,7.06,85.71,83.22,7.38,9.4,51.39,0.61,-1.8900000000000006,0.75,0.7699999999999996,6.359999999999999,-17.909999999999997,0.84
NL200,Iateralis,2014,3,8,16730,54691,22.25,17.43,6.21,62.6,80.09,13.52,6.39,56.15,-4.94,3.1900000000000013,0.75,-0.8499999999999996,-3.1299999999999955,4.759999999999998,-5.550000000000001
NL200,Iateralis,2015,4,8,1622,54691,21.64,15.23,5.44,72.09,75.82,16.8,7.38,57.78,58.15,-0.6099999999999994,-2.1999999999999993,-0.7699999999999996,-4.27000000000001,1.6300000000000026,63.089999999999996
NL200,Iateralis,2018,5,8,2308,54691,20.97,16.64,6.8,64.62,74.45,20.19,5.36,65.9,16.85,-0.6700000000000017,1.4100000000000001,1.3599999999999994,-1.3699999999999903,8.120000000000005,-41.3
NL200,Iateralis,2019,6,8,4178,54691,20.68,15.39,6.42,66.39,67.3,26.26,6.43,66.8,11.12,-0.28999999999999915,-1.25,-0.3799999999999999,-7.150000000000006,0.8999999999999915,-5.730000000000002
NL200,Iateralis,2020,7,8,2809,54691,23.28,17.8,7.44,60.22,73.87,21.61,4.52,51.47,-15.52,2.6000000000000014,2.41,1.0200000000000005,6.570000000000007,-15.329999999999998,-26.64
NL200,Iateralis,2021,8,8,18307,54691,22.73,17.68,8.44,57.83,71.3,21.14,7.56,47.3,8.37,-0.5500000000000007,-0.120000000000001,0.9999999999999991,-2.5700000000000074,-4.170000000000002,23.89
NL200,Ibnuttzy,2019,1,4,538,7992,31.78,21.0,9.68,5.0,62.16,31.08,6.76,51.92,18.07,,,,,,
NL200,Ibnuttzy,2020,2,4,949,7992,34.25,23.39,12.89,6.67,59.85,28.03,12.12,51.46,-126.31,2.469999999999999,2.3900000000000006,3.210000000000001,-2.309999999999995,-0.46000000000000085,-144.38
NL200,Ibnuttzy,2021,3,4,5526,7992,33.08,20.52,7.2,15.71,61.6,31.19,7.22,41.92,-47.9,-1.1700000000000017,-2.870000000000001,-5.69,1.75,-9.54,78.41
NL200,Ibnuttzy,2022,4,4,979,7992,30.64,20.12,8.7,6.38,61.03,33.82,5.15,63.24,3.55,-2.4399999999999977,-0.3999999999999986,1.4999999999999991,-0.5700000000000003,21.32,51.449999999999996
NL200,IcanDodgeYou,2015,1,3,787,2721,45.36,20.08,7.74,69.05,44.54,48.74,6.72,34.15,-17.26,,,,,,
NL200,IcanDodgeYou,2023,2,3,828,2721,44.2,12.68,5.79,70.83,44.25,53.1,2.65,37.5,-44.36,-1.1599999999999966,-7.399999999999999,-1.9500000000000002,-0.28999999999999915,3.3500000000000014,-27.099999999999998
NL200,IcanDodgeYou,2024,3,3,1106,2721,36.71,12.21,5.34,60.0,40.17,54.7,5.13,31.11,-16.75,-7.490000000000002,-0.46999999999999886,-0.4500000000000002,-4.079999999999998,-6.390000000000001,27.61
NL200,IluvUkraine,2015,1,3,2496,20164,23.68,17.75,5.75,57.58,76.42,17.01,6.57,45.63,-16.26,,,,,,
NL200,IluvUkraine,2018,2,3,16380,20164,25.01,17.34,4.8,59.7,67.63,27.26,5.11,40.43,-4.63,1.3300000000000018,-0.41000000000000014,-0.9500000000000002,-8.790000000000006,-5.200000000000003,11.630000000000003
NL200,IluvUkraine,2019,3,3,1288,20164,26.48,18.25,5.65,58.73,58.33,35.12,6.55,48.89,4.66,1.4699999999999989,0.9100000000000001,0.8500000000000005,-9.299999999999997,8.46,9.29
NL200,Ineed2eat,2013,1,4,6906,19026,18.4,14.02,5.41,64.97,81.95,13.13,4.92,56.33,5.08,,,,,,
NL200,Ineed2eat,2015,2,4,770,19026,22.34,15.32,4.44,50.0,68.47,24.32,7.21,41.67,26.47,3.9400000000000013,1.3000000000000007,-0.9699999999999998,-13.480000000000004,-14.659999999999997,21.39
NL200,Ineed2eat,2016,3,4,8808,19026,24.02,17.38,7.08,45.38,65.72,25.95,8.33,54.38,7.68,1.6799999999999997,2.0599999999999987,2.6399999999999997,-2.75,12.71,-18.79
NL200,Ineed2eat,2018,4,4,2542,19026,22.82,17.66,7.69,54.55,73.57,16.62,9.81,70.24,-26.21,-1.1999999999999993,0.28000000000000114,0.6100000000000003,7.849999999999994,15.859999999999992,-33.89
NL200,InezMuchez,2018,1,3,19853,37925,22.73,15.66,6.91,50.21,66.34,27.1,6.56,52.97,6.16,,,,,,
NL200,InezMuchez,2019,2,3,14218,37925,24.85,18.08,8.54,51.8,63.95,29.17,6.88,62.37,5.17,2.120000000000001,2.419999999999998,1.629999999999999,-2.3900000000000006,9.399999999999999,-0.9900000000000002
NL200,InezMuchez,2023,3,3,3854,37925,26.21,21.85,11.48,58.86,63.82,25.05,11.13,71.1,0.52,1.3599999999999994,3.770000000000003,2.9400000000000013,-0.13000000000000256,8.729999999999997,-4.65
NL200,InsomniaRU,2014,1,7,10292,87447,20.19,18.35,8.51,67.42,83.7,8.38,7.92,76.49,-1.03,,,,,,
NL200,InsomniaRU,2015,2,7,14643,87447,20.84,16.12,6.52,48.66,73.66,18.26,8.09,51.64,9.39,0.6499999999999986,-2.2300000000000004,-1.9900000000000002,-10.040000000000006,-24.849999999999994,10.42
NL200,InsomniaRU,2016,3,7,15469,87447,23.13,18.26,7.8,48.99,70.68,21.12,8.2,44.37,2.47,2.289999999999999,2.1400000000000006,1.2800000000000002,-2.9799999999999898,-7.270000000000003,-6.92
NL200,InsomniaRU,2017,4,7,12721,87447,23.83,18.74,8.75,60.73,70.73,21.69,7.58,52.91,-6.28,0.6999999999999993,0.4799999999999969,0.9500000000000002,0.04999999999999716,8.54,-8.75
NL200,InsomniaRU,2018,5,7,25482,87447,23.13,17.27,6.35,52.55,70.74,22.94,6.32,46.89,-2.73,-0.6999999999999993,-1.4699999999999989,-2.4000000000000004,0.009999999999990905,-6.019999999999996,3.5500000000000003
NL200,InsomniaRU,2019,6,7,5114,87447,22.06,17.58,8.1,58.39,68.75,24.27,6.98,49.86,14.33,-1.0700000000000003,0.3099999999999987,1.75,-1.9899999999999949,2.969999999999999,17.06
NL200,InsomniaRU,2020,7,7,3726,87447,23.03,17.47,8.26,52.88,68.2,26.0,5.8,43.24,-4.03,0.9700000000000024,-0.10999999999999943,0.16000000000000014,-0.5499999999999972,-6.619999999999997,-18.36
NL200,IronArni PS,2014,1,3,896,2745,20.2,17.08,8.63,67.86,79.84,4.84,15.32,54.35,1.15,,,,,,
NL200,IronArni PS,2020,2,3,861,2745,22.3,14.17,4.65,40.91,59.5,38.02,2.48,35.9,18.71,2.1000000000000014,-2.9099999999999984,-3.9800000000000004,-20.340000000000003,-18.450000000000003,17.560000000000002
NL200,IronArni PS,2025,3,3,988,2745,22.47,18.22,8.81,42.42,72.5,19.17,8.33,50.65,-23.46,0.16999999999999815,4.049999999999999,4.16,13.0,14.75,-42.17
NL200,IseeUcards,2018,1,6,1412,118651,24.79,18.41,10.29,55.0,66.32,27.37,6.32,56.67,-58.05,,,,,,
NL200,IseeUcards,2019,2,6,7369,118651,20.49,16.05,8.93,47.64,72.63,20.28,7.09,63.49,9.44,-4.300000000000001,-2.3599999999999994,-1.3599999999999994,6.310000000000002,6.82,67.49
NL200,IseeUcards,2020,3,6,596,118651,21.31,16.78,8.45,38.89,77.22,16.46,6.33,67.5,13.79,0.8200000000000003,0.7300000000000004,-0.4800000000000004,4.590000000000003,4.009999999999998,4.35
NL200,IseeUcards,2023,4,6,1147,118651,21.19,16.56,8.78,51.35,68.63,22.88,8.5,63.24,10.39,-0.11999999999999744,-0.22000000000000242,0.33000000000000007,-8.590000000000003,-4.259999999999998,-3.3999999999999986
NL200,IseeUcards,2024,5,6,43785,118651,23.21,18.35,9.26,55.65,68.14,23.8,8.06,53.16,4.35,2.0199999999999996,1.7900000000000027,0.4800000000000004,-0.4899999999999949,-10.080000000000005,-6.040000000000001
NL200,IseeUcards,2025,6,6,64342,118651,22.16,17.99,9.44,58.21,70.99,21.13,7.88,51.82,6.73,-1.0500000000000007,-0.360000000000003,0.17999999999999972,2.8499999999999943,-1.3399999999999963,2.380000000000001
NL200,IwentworthI,2021,1,4,6505,63519,21.94,18.17,8.82,61.8,74.34,17.03,8.63,60.55,-12.84,,,,,,
NL200,IwentworthI,2022,2,4,19225,63519,22.07,18.23,8.91,56.62,72.16,19.85,7.99,65.95,10.02,0.129999999999999,0.05999999999999872,0.08999999999999986,-2.180000000000007,5.400000000000006,22.86
NL200,IwentworthI,2023,3,4,10391,63519,23.38,19.37,10.99,53.03,68.2,21.74,10.06,57.24,5.96,1.3099999999999987,1.1400000000000006,2.08,-3.9599999999999937,-8.71,-4.06
NL200,IwentworthI,2024,4,4,27398,63519,22.51,18.79,10.93,58.59,70.22,20.06,9.72,55.88,5.33,-0.8699999999999974,-0.5800000000000018,-0.0600000000000005,2.019999999999996,-1.3599999999999994,-0.6299999999999999
NL200,Izzycall,2011,1,3,1540,5303,24.74,17.53,7.78,64.86,71.73,18.85,9.42,73.15,-56.77,,,,,,
NL200,Izzycall,2014,2,3,2976,5303,20.73,16.1,8.84,49.32,75.0,14.6,10.4,75.26,-25.0,-4.009999999999998,-1.4299999999999997,1.0599999999999996,3.269999999999996,2.1099999999999994,31.770000000000003
NL200,Izzycall,2016,3,3,787,5303,19.95,15.12,6.9,50.0,76.42,16.98,6.6,52.54,-13.76,-0.7800000000000011,-0.9800000000000022,-1.9399999999999995,1.4200000000000017,-22.720000000000006,11.24
NL200,JSANzZ,2011,1,4,788,13840,29.31,27.54,14.34,86.05,66.67,12.75,20.59,76.36,-29.97,,,,,,
NL200,JSANzZ,2012,2,4,1734,13840,24.86,23.53,11.96,66.2,80.0,4.78,15.22,93.48,1.06,-4.449999999999999,-4.009999999999998,-2.379999999999999,13.329999999999998,17.120000000000005,31.029999999999998
NL200,JSANzZ,2016,3,4,5504,13840,22.53,17.21,8.69,51.8,69.8,23.09,7.11,73.18,9.02,-2.3299999999999983,-6.32,-3.2700000000000014,-10.200000000000003,-20.299999999999997,7.959999999999999
NL200,JSANzZ,2017,4,4,5814,13840,23.25,16.98,9.1,42.31,67.29,26.47,6.24,62.79,-7.17,0.7199999999999989,-0.23000000000000043,0.41000000000000014,-2.509999999999991,-10.390000000000008,-16.189999999999998
NL200,Jagar_Spa,2021,1,5,5565,28809,23.65,17.48,7.91,43.09,62.81,29.56,7.63,72.15,-12.96,,,,,,
NL200,Jagar_Spa,2022,2,5,1119,28809,20.91,17.69,8.67,46.34,73.2,18.3,8.5,63.1,1.39,-2.7399999999999984,0.21000000000000085,0.7599999999999998,10.39,-9.050000000000004,14.350000000000001
NL200,Jagar_Spa,2023,3,5,2616,28809,22.36,17.55,9.24,52.17,69.12,22.95,7.93,63.64,-4.5,1.4499999999999993,-0.14000000000000057,0.5700000000000003,-4.079999999999998,0.5399999999999991,-5.89
NL200,Jagar_Spa,2024,4,5,15158,28809,21.08,17.09,9.34,60.36,71.54,20.56,7.9,65.03,0.39,-1.2800000000000011,-0.46000000000000085,0.09999999999999964,2.4200000000000017,1.3900000000000006,4.89
NL200,Jagar_Spa,2025,5,5,4351,28809,22.16,19.1,11.4,58.22,71.61,16.48,11.9,61.92,-3.46,1.0800000000000018,2.0100000000000016,2.0600000000000005,0.06999999999999318,-3.1099999999999994,-3.85
NL200,JenkiCRO,2018,1,3,898,4750,44.43,8.13,1.86,17.65,33.33,65.89,0.78,78.26,-79.79,,,,,,
NL200,JenkiCRO,2019,2,3,1622,4750,38.29,11.28,2.84,6.38,32.03,65.8,2.16,69.81,1.99,-6.140000000000001,3.1499999999999986,0.9799999999999998,-1.2999999999999972,-8.450000000000003,81.78
NL200,JenkiCRO,2022,3,3,2230,4750,40.22,11.48,6.75,4.76,24.84,69.81,5.35,85.33,-99.3,1.9299999999999997,0.20000000000000107,3.91,-7.190000000000001,15.519999999999996,-101.28999999999999
NL200,JociBalboaa,2018,1,6,3332,13779,24.31,15.37,5.5,46.51,62.44,33.33,4.22,52.09,10.95,,,,,,
NL200,JociBalboaa,2019,2,6,1273,13779,26.08,17.05,6.74,47.5,59.63,34.78,5.59,50.63,-9.35,1.7699999999999996,1.6800000000000015,1.2400000000000002,-2.809999999999995,-1.4600000000000009,-20.299999999999997
NL200,JociBalboaa,2021,3,6,3098,13779,22.76,18.56,9.26,56.48,71.15,22.0,6.85,57.94,27.95,-3.3199999999999967,1.509999999999998,2.5199999999999996,11.520000000000003,7.309999999999995,37.3
NL200,JociBalboaa,2022,4,6,4368,13779,23.17,18.8,9.71,56.25,68.1,22.41,9.48,64.39,-6.87,0.41000000000000014,0.240000000000002,0.45000000000000107,-3.0500000000000114,6.450000000000003,-34.82
NL200,JociBalboaa,2023,5,6,1109,13779,20.74,16.77,10.0,67.65,67.79,19.46,12.75,68.49,-49.79,-2.4300000000000033,-2.030000000000001,0.28999999999999915,-0.30999999999998806,4.099999999999994,-42.92
NL200,JociBalboaa,2024,6,6,599,13779,17.7,13.86,7.01,58.82,79.31,11.49,9.2,46.67,26.55,-3.039999999999999,-2.91,-2.99,11.519999999999996,-21.819999999999993,76.34
NL200,JoeBlack_MS,2022,1,3,4786,6819,26.95,21.35,11.7,39.06,61.2,30.21,8.59,52.83,3.87,,,,,,
NL200,JoeBlack_MS,2023,2,3,1343,6819,28.89,22.19,13.04,32.08,56.42,34.08,9.5,47.0,-29.42,1.9400000000000013,0.8399999999999999,1.3399999999999999,-4.780000000000001,-5.829999999999998,-33.29
NL200,JoeBlack_MS,2024,3,3,690,6819,22.17,16.52,7.91,58.06,60.47,30.23,9.3,50.0,-0.38,-6.719999999999999,-5.670000000000002,-5.129999999999999,4.049999999999997,3.0,29.040000000000003
NL200,JohnTravoIta,2018,1,7,5205,57947,23.11,17.98,9.31,51.57,70.38,23.31,6.3,54.15,4.24,,,,,,
NL200,JohnTravoIta,2020,2,7,2318,57947,21.92,16.52,6.94,50.63,70.72,22.04,7.24,50.29,23.34,-1.1899999999999977,-1.4600000000000009,-2.37,0.3400000000000034,-3.8599999999999994,19.1
NL200,JohnTravoIta,2021,3,7,3316,57947,22.53,16.89,9.2,51.46,66.51,27.71,5.78,41.98,35.77,0.6099999999999994,0.370000000000001,2.259999999999999,-4.209999999999994,-8.310000000000002,12.430000000000003
NL200,JohnTravoIta,2022,4,7,6485,57947,23.21,17.49,8.52,54.33,67.7,25.65,6.65,61.11,13.92,0.6799999999999997,0.5999999999999979,-0.6799999999999997,1.1899999999999977,19.130000000000003,-21.85
NL200,JohnTravoIta,2023,5,7,11591,57947,21.97,17.2,8.63,53.64,68.72,23.51,7.77,54.49,1.06,-1.240000000000002,-0.28999999999999915,0.11000000000000121,1.019999999999996,-6.619999999999997,-12.86
NL200,JohnTravoIta,2024,6,7,15718,57947,21.76,17.72,10.11,59.46,72.35,19.54,8.11,52.37,10.48,-0.2099999999999973,0.5199999999999996,1.4799999999999986,3.6299999999999955,-2.1200000000000045,9.42
NL200,JohnTravoIta,2025,7,7,13314,57947,23.0,18.52,10.99,55.31,70.8,21.17,8.04,53.18,2.27,1.2399999999999984,0.8000000000000007,0.8800000000000008,-1.5499999999999972,0.8100000000000023,-8.21
NL200,Jumbleboy,2020,1,3,758,21323,23.88,20.84,9.71,70.0,74.75,16.16,9.09,60.32,-3.39,,,,,,
NL200,Jumbleboy,2021,2,3,4839,21323,21.93,17.77,10.64,47.71,65.72,22.31,11.98,73.89,-3.66,-1.9499999999999993,-3.0700000000000003,0.9299999999999997,-9.030000000000001,13.57,-0.27
NL200,Jumbleboy,2022,3,3,15726,21323,22.75,18.78,9.7,58.53,68.58,22.8,8.62,53.25,-7.36,0.8200000000000003,1.0100000000000016,-0.9400000000000013,2.8599999999999994,-20.64,-3.7
NL200,Juniorasmus,2012,1,5,4258,11508,19.05,15.5,6.98,57.43,83.84,10.27,5.89,70.39,-4.01,,,,,,
NL200,Juniorasmus,2013,2,5,4599,11508,20.11,16.26,6.51,54.63,82.8,11.41,5.79,81.37,-7.44,1.0599999999999987,0.7600000000000016,-0.47000000000000064,-1.0400000000000063,10.980000000000004,-3.4300000000000006
NL200,Juniorasmus,2014,3,5,1265,11508,24.27,19.05,8.91,68.29,71.51,20.67,7.82,81.08,38.66,4.16,2.789999999999999,2.4000000000000004,-11.289999999999992,-0.29000000000000625,46.099999999999994
NL200,Juniorasmus,2015,4,5,843,11508,23.13,17.2,7.97,48.15,72.44,20.47,7.09,80.0,-58.27,-1.1400000000000006,-1.8500000000000014,-0.9400000000000004,0.9299999999999926,-1.0799999999999983,-96.93
NL200,Juniorasmus,2025,5,5,543,11508,25.6,22.47,14.53,54.55,65.22,15.94,18.84,45.83,-34.8,2.4700000000000024,5.27,6.56,-7.219999999999999,-34.17,23.470000000000006
NL200,JustAnger,2013,1,3,11104,17984,21.12,17.45,5.25,69.92,83.17,10.6,6.23,62.28,0.29,,,,,,
NL200,JustAnger,2019,2,3,1654,17984,25.27,17.11,8.32,34.62,61.54,33.94,4.52,76.69,7.24,4.149999999999999,-0.33999999999999986,3.0700000000000003,-21.630000000000003,14.409999999999997,6.95
NL200,JustAnger,2024,3,3,5226,17984,24.0,18.27,9.24,51.76,62.76,28.08,9.16,63.04,13.91,-1.2699999999999996,1.1600000000000001,0.9199999999999999,1.2199999999999989,-13.649999999999999,6.67
NL200,JustSmart7,2020,1,6,2406,28727,22.44,19.58,10.86,65.0,73.33,15.45,11.21,51.36,18.74,,,,,,
NL200,JustSmart7,2021,2,6,8260,28727,22.88,20.34,11.53,56.47,74.11,16.32,9.57,60.84,3.44,0.4399999999999977,0.7600000000000016,0.6699999999999999,0.7800000000000011,9.480000000000004,-15.299999999999999
NL200,JustSmart7,2022,3,6,1764,28727,21.77,18.76,10.25,61.4,73.82,19.31,6.87,52.17,13.47,-1.1099999999999994,-1.5799999999999983,-1.2799999999999994,-0.29000000000000625,-8.670000000000002,10.030000000000001
NL200,JustSmart7,2023,4,6,13862,28727,21.04,18.23,10.38,51.52,71.6,18.21,10.2,59.54,-4.12,-0.7300000000000004,-0.5300000000000011,0.13000000000000078,-2.219999999999999,7.369999999999997,-17.59
NL200,JustSmart7,2024,5,6,1369,28727,23.81,20.31,15.18,68.09,63.69,22.02,14.29,46.74,24.17,2.7699999999999996,2.0799999999999983,4.799999999999999,-7.909999999999997,-12.799999999999997,28.290000000000003
